convention,solute,solvent,A_retention_order_most_first,B_retention_order_most_first,Spearman_rho,Kendall_tau,A_top_polymer,B_top_polymer,top_changed,A_top_gap_log_units,B_top_gap_log_units
normalized,DEP,isopropylamine,pvdf>pvc>evoh>nylon6>nylon66>pe>pp,pvdf>pvc>evoh>nylon6>nylon66>pe>pp,1.0,1.0,pvdf,pvdf,False,0.7544239368942581,0.2887139873289557
normalized,DEP,methanol,pvdf>pvc>evoh>nylon6>nylon66>pe>pp,pvdf>pvc>evoh>nylon6>nylon66>pe>pp,1.0,1.0,pvdf,pvdf,False,0.7544239368942584,0.2887139873289556
normalized,DEP,methylacetate,pvdf>pvc>evoh>nylon6>nylon66>pe>pp,pvdf>pvc>evoh>nylon6>nylon66>pe>pp,1.0,1.0,pvdf,pvdf,False,0.7544239368942581,0.28871398732895576
normalized,DEP,"n,n-dimethylformamide",pvdf>pvc>evoh>nylon6>nylon66>pe>pp,pvdf>pvc>evoh>nylon6>nylon66>pe>pp,1.0,1.0,pvdf,pvdf,False,0.7544239368942581,0.2887139873289558
normalized,DEP,o-xylene,pvdf>pvc>evoh>nylon6>nylon66>pe>pp,pvdf>pvc>evoh>nylon6>nylon66>pe>pp,1.0,1.0,pvdf,pvdf,False,0.754423936894258,0.2887139873289557
normalized,DEP,tert-butanol,pvdf>pvc>evoh>nylon6>nylon66>pe>pp,pvdf>pvc>evoh>nylon6>nylon66>pe>pp,1.0,1.0,pvdf,pvdf,False,0.754423936894258,0.2887139873289557
normalized,DEP,tetrahydrofuran,pvdf>pvc>evoh>nylon6>nylon66>pe>pp,pvdf>pvc>evoh>nylon6>nylon66>pe>pp,1.0,1.0,pvdf,pvdf,False,0.754423936894258,0.2887139873289557
normalized,DEP,tetrahydropyran,pvdf>pvc>evoh>nylon6>nylon66>pe>pp,pvdf>pvc>evoh>nylon6>nylon66>pe>pp,1.0,1.0,pvdf,pvdf,False,0.754423936894258,0.2887139873289557
normalized,DEP,toluene,pvdf>pvc>evoh>nylon6>nylon66>pe>pp,pvdf>pvc>evoh>nylon6>nylon66>pe>pp,1.0,1.0,pvdf,pvdf,False,0.7544239368942581,0.2887139873289557
normalized,DEP,triethylamine,pvdf>pvc>evoh>nylon6>nylon66>pe>pp,pvdf>pvc>evoh>nylon6>nylon66>pe>pp,1.0,1.0,pvdf,pvdf,False,0.754423936894258,0.2887139873289557
normalized,DEP,water,pvdf>pvc>evoh>nylon6>nylon66>pe>pp,pvdf>pvc>evoh>nylon6>nylon66>pe>pp,1.0,1.0,pvdf,pvdf,False,0.7544239368942591,0.2887139873289559
existing,BBP,"1,2-propanediol",pvdf>pvc>pp>nylon6>pe>nylon66>evoh,pvdf>pvc>pp>pe>nylon6>evoh>nylon66,0.9285714285714288,0.8095238095238096,pvdf,pvdf,False,1.522989985128484,0.315839232187038
existing,BBP,1-propanol,pvdf>pvc>pp>nylon6>pe>nylon66>evoh,pvdf>pvc>pp>pe>nylon6>evoh>nylon66,0.9285714285714288,0.8095238095238096,pvdf,pvdf,False,1.5229899851284836,0.31583923218703724
existing,BBP,"2,3-dihydropyran",pvdf>pvc>pp>nylon6>pe>nylon66>evoh,pvdf>pvc>pp>pe>nylon6>evoh>nylon66,0.9285714285714288,0.8095238095238096,pvdf,pvdf,False,1.522989985128484,0.31583923218703736
existing,BBP,2-butanone,pvdf>pvc>pp>nylon6>pe>nylon66>evoh,pvdf>pvc>pp>pe>nylon6>evoh>nylon66,0.9285714285714288,0.8095238095238096,pvdf,pvdf,False,1.5229899851284838,0.31583923218703736
existing,BBP,acetic acid,pvdf>pvc>pp>nylon6>pe>nylon66>evoh,pvdf>pvc>pp>pe>nylon6>evoh>nylon66,0.9285714285714288,0.8095238095238096,pvdf,pvdf,False,1.522989985128484,0.3158392321870377
existing,BBP,acetone,pvdf>pvc>pp>nylon6>pe>nylon66>evoh,pvdf>pvc>pp>pe>nylon6>evoh>nylon66,0.9285714285714288,0.8095238095238096,pvdf,pvdf,False,1.5229899851284838,0.3158392321870374
existing,BBP,acetylacetone,pvdf>pvc>pp>nylon6>pe>nylon66>evoh,pvdf>pvc>pp>pe>nylon6>evoh>nylon66,0.9285714285714288,0.8095238095238096,pvdf,pvdf,False,1.5229899851284838,0.31583923218703736
existing,BBP,benzene,pvdf>pvc>pp>nylon6>pe>nylon66>evoh,pvdf>pvc>pp>pe>nylon6>evoh>nylon66,0.9285714285714288,0.8095238095238096,pvdf,pvdf,False,1.5229899851284838,0.3158392321870374
existing,BBP,chloroform,pvdf>pvc>pp>nylon6>pe>nylon66>evoh,pvdf>pvc>pp>pe>nylon6>evoh>nylon66,0.9285714285714288,0.8095238095238096,pvdf,pvdf,False,1.522989985128484,0.31583923218703736
existing,BBP,cyclohexane,pvdf>pvc>pp>nylon6>pe>nylon66>evoh,pvdf>pvc>pp>pe>nylon6>evoh>nylon66,0.9285714285714288,0.8095238095238096,pvdf,pvdf,False,1.5229899851284838,0.31583923218703724
existing,BBP,cyclohexanol,pvdf>pvc>pp>nylon6>pe>nylon66>evoh,pvdf>pvc>pp>pe>nylon6>evoh>nylon66,0.9285714285714288,0.8095238095238096,pvdf,pvdf,False,1.5229899851284836,0.3158392321870376
existing,BBP,dichloromethane,pvdf>pvc>pp>nylon6>pe>nylon66>evoh,pvdf>pvc>pp>pe>nylon6>evoh>nylon66,0.9285714285714288,0.8095238095238096,pvdf,pvdf,False,1.5229899851284838,0.31583923218703724
existing,BBP,dimethyl sulfoxide,pvdf>pvc>pp>nylon6>pe>nylon66>evoh,pvdf>pvc>pp>pe>nylon6>evoh>nylon66,0.9285714285714288,0.8095238095238096,pvdf,pvdf,False,1.5229899851284838,0.31583923218703736
existing,BBP,diphenyl ether,pvdf>pvc>pp>nylon6>pe>nylon66>evoh,pvdf>pvc>pp>pe>nylon6>evoh>nylon66,0.9285714285714288,0.8095238095238096,pvdf,pvdf,False,1.522989985128484,0.3158392321870374
existing,BBP,dodecane,pvdf>pvc>pp>nylon6>pe>nylon66>evoh,pvdf>pvc>pp>pe>nylon6>evoh>nylon66,0.9285714285714288,0.8095238095238096,pvdf,pvdf,False,1.522989985128484,0.3158392321870376
existing,BBP,ethanol,pvdf>pvc>pp>nylon6>pe>nylon66>evoh,pvdf>pvc>pp>pe>nylon6>evoh>nylon66,0.9285714285714288,0.8095238095238096,pvdf,pvdf,False,1.5229899851284836,0.3158392321870376
existing,BBP,ethyl acetate,pvdf>pvc>pp>nylon6>pe>nylon66>evoh,pvdf>pvc>pp>pe>nylon6>evoh>nylon66,0.9285714285714288,0.8095238095238096,pvdf,pvdf,False,1.522989985128484,0.31583923218703747
existing,BBP,ethylene glycol,pvdf>pvc>pp>nylon6>pe>nylon66>evoh,pvdf>pvc>pp>pe>nylon6>evoh>nylon66,0.9285714285714288,0.8095238095238096,pvdf,pvdf,False,1.5229899851284838,0.31583923218703736
existing,BBP,heptane,pvdf>pvc>pp>nylon6>pe>nylon66>evoh,pvdf>pvc>pp>pe>nylon6>evoh>nylon66,0.9285714285714288,0.8095238095238096,pvdf,pvdf,False,1.5229899851284836,0.3158392321870378
existing,BBP,hexane,pvdf>pvc>pp>nylon6>pe>nylon66>evoh,pvdf>pvc>pp>pe>nylon6>evoh>nylon66,0.9285714285714288,0.8095238095238096,pvdf,pvdf,False,1.5229899851284838,0.3158392321870376
existing,BBP,isopropanol,pvdf>pvc>pp>nylon6>pe>nylon66>evoh,pvdf>pvc>pp>pe>nylon6>evoh>nylon66,0.9285714285714288,0.8095238095238096,pvdf,pvdf,False,1.522989985128484,0.31583923218703736
existing,BBP,isopropylamine,pvdf>pvc>pp>nylon6>pe>nylon66>evoh,pvdf>pvc>pp>pe>nylon6>evoh>nylon66,0.9285714285714288,0.8095238095238096,pvdf,pvdf,False,1.5229899851284838,0.3158392321870376
existing,BBP,methanol,pvdf>pvc>pp>nylon6>pe>nylon66>evoh,pvdf>pvc>pp>pe>nylon6>evoh>nylon66,0.9285714285714288,0.8095238095238096,pvdf,pvdf,False,1.522989985128484,0.31583923218703713
existing,BBP,methylacetate,pvdf>pvc>pp>nylon6>pe>nylon66>evoh,pvdf>pvc>pp>pe>nylon6>evoh>nylon66,0.9285714285714288,0.8095238095238096,pvdf,pvdf,False,1.522989985128484,0.31583923218703736
existing,BBP,"n,n-dimethylformamide",pvdf>pvc>pp>nylon6>pe>nylon66>evoh,pvdf>pvc>pp>pe>nylon6>evoh>nylon66,0.9285714285714288,0.8095238095238096,pvdf,pvdf,False,1.5229899851284838,0.31583923218703724
existing,BBP,o-xylene,pvdf>pvc>pp>nylon6>pe>nylon66>evoh,pvdf>pvc>pp>pe>nylon6>evoh>nylon66,0.9285714285714288,0.8095238095238096,pvdf,pvdf,False,1.5229899851284838,0.31583923218703747
existing,BBP,tert-butanol,pvdf>pvc>pp>nylon6>pe>nylon66>evoh,pvdf>pvc>pp>pe>nylon6>evoh>nylon66,0.9285714285714288,0.8095238095238096,pvdf,pvdf,False,1.5229899851284838,0.31583923218703747
existing,BBP,tetrahydrofuran,pvdf>pvc>pp>nylon6>pe>nylon66>evoh,pvdf>pvc>pp>pe>nylon6>evoh>nylon66,0.9285714285714288,0.8095238095238096,pvdf,pvdf,False,1.522989985128484,0.3158392321870374
existing,BBP,tetrahydropyran,pvdf>pvc>pp>nylon6>pe>nylon66>evoh,pvdf>pvc>pp>pe>nylon6>evoh>nylon66,0.9285714285714288,0.8095238095238096,pvdf,pvdf,False,1.522989985128484,0.3158392321870374
existing,BBP,toluene,pvdf>pvc>pp>nylon6>pe>nylon66>evoh,pvdf>pvc>pp>pe>nylon6>evoh>nylon66,0.9285714285714288,0.8095238095238096,pvdf,pvdf,False,1.5229899851284836,0.31583923218703736
existing,BBP,triethylamine,pvdf>pvc>pp>nylon6>pe>nylon66>evoh,pvdf>pvc>pp>pe>nylon6>evoh>nylon66,0.9285714285714288,0.8095238095238096,pvdf,pvdf,False,1.5229899851284836,0.31583923218703747
existing,BBP,water,pvdf>pvc>pp>nylon6>pe>nylon66>evoh,pvdf>pvc>pp>pe>nylon6>evoh>nylon66,0.9285714285714288,0.8095238095238096,pvdf,pvdf,False,1.5229899851284836,0.31583923218703713
existing,DBP,"1,2-propanediol",pvdf>pvc>pp>pe>nylon6>nylon66>evoh,pvdf>pvc>pp>pe>evoh>nylon6>nylon66,0.8928571428571429,0.8095238095238096,pvdf,pvdf,False,1.4436935884707354,0.307800101949002
existing,DBP,1-propanol,pvdf>pvc>pp>pe>nylon6>nylon66>evoh,pvdf>pvc>pp>pe>evoh>nylon6>nylon66,0.8928571428571429,0.8095238095238096,pvdf,pvdf,False,1.4436935884707354,0.30780010194900176
existing,DBP,"2,3-dihydropyran",pvdf>pvc>pp>pe>nylon6>nylon66>evoh,pvdf>pvc>pp>pe>evoh>nylon6>nylon66,0.8928571428571429,0.8095238095238096,pvdf,pvdf,False,1.4436935884707354,0.30780010194900187
existing,DBP,2-butanone,pvdf>pvc>pp>pe>nylon6>nylon66>evoh,pvdf>pvc>pp>pe>evoh>nylon6>nylon66,0.8928571428571429,0.8095238095238096,pvdf,pvdf,False,1.4436935884707354,0.30780010194900187
existing,DBP,acetic acid,pvdf>pvc>pp>pe>nylon6>nylon66>evoh,pvdf>pvc>pp>pe>evoh>nylon6>nylon66,0.8928571428571429,0.8095238095238096,pvdf,pvdf,False,1.4436935884707358,0.3078001019490021
existing,DBP,acetone,pvdf>pvc>pp>pe>nylon6>nylon66>evoh,pvdf>pvc>pp>pe>evoh>nylon6>nylon66,0.8928571428571429,0.8095238095238096,pvdf,pvdf,False,1.4436935884707354,0.30780010194900187
existing,DBP,acetylacetone,pvdf>pvc>pp>pe>nylon6>nylon66>evoh,pvdf>pvc>pp>pe>evoh>nylon6>nylon66,0.8928571428571429,0.8095238095238096,pvdf,pvdf,False,1.4436935884707354,0.307800101949002
existing,DBP,benzene,pvdf>pvc>pp>pe>nylon6>nylon66>evoh,pvdf>pvc>pp>pe>evoh>nylon6>nylon66,0.8928571428571429,0.8095238095238096,pvdf,pvdf,False,1.4436935884707354,0.3078001019490018
existing,DBP,chloroform,pvdf>pvc>pp>pe>nylon6>nylon66>evoh,pvdf>pvc>pp>pe>evoh>nylon6>nylon66,0.8928571428571429,0.8095238095238096,pvdf,pvdf,False,1.443693588470735,0.30780010194900154
existing,DBP,cyclohexane,pvdf>pvc>pp>pe>nylon6>nylon66>evoh,pvdf>pvc>pp>pe>evoh>nylon6>nylon66,0.8928571428571429,0.8095238095238096,pvdf,pvdf,False,1.4436935884707358,0.30780010194900176
existing,DBP,cyclohexanol,pvdf>pvc>pp>pe>nylon6>nylon66>evoh,pvdf>pvc>pp>pe>evoh>nylon6>nylon66,0.8928571428571429,0.8095238095238096,pvdf,pvdf,False,1.4436935884707354,0.307800101949002
existing,DBP,dichloromethane,pvdf>pvc>pp>pe>nylon6>nylon66>evoh,pvdf>pvc>pp>pe>evoh>nylon6>nylon66,0.8928571428571429,0.8095238095238096,pvdf,pvdf,False,1.4436935884707354,0.30780010194900187
existing,DBP,dimethyl sulfoxide,pvdf>pvc>pp>pe>nylon6>nylon66>evoh,pvdf>pvc>pp>pe>evoh>nylon6>nylon66,0.8928571428571429,0.8095238095238096,pvdf,pvdf,False,1.4436935884707354,0.30780010194900176
existing,DBP,diphenyl ether,pvdf>pvc>pp>pe>nylon6>nylon66>evoh,pvdf>pvc>pp>pe>evoh>nylon6>nylon66,0.8928571428571429,0.8095238095238096,pvdf,pvdf,False,1.4436935884707356,0.3078001019490019
existing,DBP,dodecane,pvdf>pvc>pp>pe>nylon6>nylon66>evoh,pvdf>pvc>pp>pe>evoh>nylon6>nylon66,0.8928571428571429,0.8095238095238096,pvdf,pvdf,False,1.4436935884707358,0.307800101949002
existing,DBP,ethanol,pvdf>pvc>pp>pe>nylon6>nylon66>evoh,pvdf>pvc>pp>pe>evoh>nylon6>nylon66,0.8928571428571429,0.8095238095238096,pvdf,pvdf,False,1.4436935884707354,0.307800101949002
existing,DBP,ethyl acetate,pvdf>pvc>pp>pe>nylon6>nylon66>evoh,pvdf>pvc>pp>pe>evoh>nylon6>nylon66,0.8928571428571429,0.8095238095238096,pvdf,pvdf,False,1.4436935884707356,0.307800101949002
existing,DBP,ethylene glycol,pvdf>pvc>pp>pe>nylon6>nylon66>evoh,pvdf>pvc>pp>pe>evoh>nylon6>nylon66,0.8928571428571429,0.8095238095238096,pvdf,pvdf,False,1.4436935884707351,0.3078001019490022
existing,DBP,heptane,pvdf>pvc>pp>pe>nylon6>nylon66>evoh,pvdf>pvc>pp>pe>evoh>nylon6>nylon66,0.8928571428571429,0.8095238095238096,pvdf,pvdf,False,1.4436935884707351,0.30780010194900176
existing,DBP,hexane,pvdf>pvc>pp>pe>nylon6>nylon66>evoh,pvdf>pvc>pp>pe>evoh>nylon6>nylon66,0.8928571428571429,0.8095238095238096,pvdf,pvdf,False,1.4436935884707358,0.307800101949002
existing,DBP,isopropanol,pvdf>pvc>pp>pe>nylon6>nylon66>evoh,pvdf>pvc>pp>pe>evoh>nylon6>nylon66,0.8928571428571429,0.8095238095238096,pvdf,pvdf,False,1.4436935884707358,0.307800101949002
existing,DBP,isopropylamine,pvdf>pvc>pp>pe>nylon6>nylon66>evoh,pvdf>pvc>pp>pe>evoh>nylon6>nylon66,0.8928571428571429,0.8095238095238096,pvdf,pvdf,False,1.4436935884707356,0.307800101949002
existing,DBP,methanol,pvdf>pvc>pp>pe>nylon6>nylon66>evoh,pvdf>pvc>pp>pe>evoh>nylon6>nylon66,0.8928571428571429,0.8095238095238096,pvdf,pvdf,False,1.4436935884707354,0.307800101949002
existing,DBP,methylacetate,pvdf>pvc>pp>pe>nylon6>nylon66>evoh,pvdf>pvc>pp>pe>evoh>nylon6>nylon66,0.8928571428571429,0.8095238095238096,pvdf,pvdf,False,1.4436935884707354,0.30780010194900187
existing,DBP,"n,n-dimethylformamide",pvdf>pvc>pp>pe>nylon6>nylon66>evoh,pvdf>pvc>pp>pe>evoh>nylon6>nylon66,0.8928571428571429,0.8095238095238096,pvdf,pvdf,False,1.4436935884707354,0.30780010194900176
existing,DBP,o-xylene,pvdf>pvc>pp>pe>nylon6>nylon66>evoh,pvdf>pvc>pp>pe>evoh>nylon6>nylon66,0.8928571428571429,0.8095238095238096,pvdf,pvdf,False,1.4436935884707354,0.307800101949002
existing,DBP,tert-butanol,pvdf>pvc>pp>pe>nylon6>nylon66>evoh,pvdf>pvc>pp>pe>evoh>nylon6>nylon66,0.8928571428571429,0.8095238095238096,pvdf,pvdf,False,1.4436935884707358,0.30780010194900187
existing,DBP,tetrahydrofuran,pvdf>pvc>pp>pe>nylon6>nylon66>evoh,pvdf>pvc>pp>pe>evoh>nylon6>nylon66,0.8928571428571429,0.8095238095238096,pvdf,pvdf,False,1.4436935884707354,0.30780010194900187
existing,DBP,tetrahydropyran,pvdf>pvc>pp>pe>nylon6>nylon66>evoh,pvdf>pvc>pp>pe>evoh>nylon6>nylon66,0.8928571428571429,0.8095238095238096,pvdf,pvdf,False,1.4436935884707354,0.307800101949002
existing,DBP,toluene,pvdf>pvc>pp>pe>nylon6>nylon66>evoh,pvdf>pvc>pp>pe>evoh>nylon6>nylon66,0.8928571428571429,0.8095238095238096,pvdf,pvdf,False,1.4436935884707354,0.30780010194900187
existing,DBP,triethylamine,pvdf>pvc>pp>pe>nylon6>nylon66>evoh,pvdf>pvc>pp>pe>evoh>nylon6>nylon66,0.8928571428571429,0.8095238095238096,pvdf,pvdf,False,1.4436935884707354,0.307800101949002
existing,DBP,water,pvdf>pvc>pp>pe>nylon6>nylon66>evoh,pvdf>pvc>pp>pe>evoh>nylon6>nylon66,0.8928571428571429,0.8095238095238096,pvdf,pvdf,False,1.443693588470735,0.3078001019490024
existing,DEHP,"1,2-propanediol",pvdf>pp>pvc>pe>nylon6>evoh>nylon66,pvc>pvdf>pp>pe>evoh>nylon6>nylon66,0.8571428571428573,0.7142857142857143,pvdf,pvc,True,1.014230167698201,0.09563286187909492
existing,DEHP,1-propanol,pvdf>pp>pvc>pe>nylon6>evoh>nylon66,pvc>pvdf>pp>pe>evoh>nylon6>nylon66,0.8571428571428573,0.7142857142857143,pvdf,pvc,True,1.014230167698201,0.09563286187909514
existing,DEHP,"2,3-dihydropyran",pvdf>pp>pvc>pe>nylon6>evoh>nylon66,pvc>pvdf>pp>pe>evoh>nylon6>nylon66,0.8571428571428573,0.7142857142857143,pvdf,pvc,True,1.0142301676982013,0.09563286187909525
existing,DEHP,2-butanone,pvdf>pp>pvc>pe>nylon6>evoh>nylon66,pvc>pvdf>pp>pe>evoh>nylon6>nylon66,0.8571428571428573,0.7142857142857143,pvdf,pvc,True,1.014230167698201,0.09563286187909525
existing,DEHP,acetic acid,pvdf>pp>pvc>pe>nylon6>evoh>nylon66,pvc>pvdf>pp>pe>evoh>nylon6>nylon66,0.8571428571428573,0.7142857142857143,pvdf,pvc,True,1.014230167698201,0.09563286187909514
existing,DEHP,acetone,pvdf>pp>pvc>pe>nylon6>evoh>nylon66,pvc>pvdf>pp>pe>evoh>nylon6>nylon66,0.8571428571428573,0.7142857142857143,pvdf,pvc,True,1.014230167698201,0.09563286187909525
existing,DEHP,acetylacetone,pvdf>pp>pvc>pe>nylon6>evoh>nylon66,pvc>pvdf>pp>pe>evoh>nylon6>nylon66,0.8571428571428573,0.7142857142857143,pvdf,pvc,True,1.0142301676982013,0.09563286187909514
existing,DEHP,benzene,pvdf>pp>pvc>pe>nylon6>evoh>nylon66,pvc>pvdf>pp>pe>evoh>nylon6>nylon66,0.8571428571428573,0.7142857142857143,pvdf,pvc,True,1.014230167698201,0.09563286187909514
existing,DEHP,chloroform,pvdf>pp>pvc>pe>nylon6>evoh>nylon66,pvc>pvdf>pp>pe>evoh>nylon6>nylon66,0.8571428571428573,0.7142857142857143,pvdf,pvc,True,1.014230167698201,0.09563286187909537
existing,DEHP,cyclohexane,pvdf>pp>pvc>pe>nylon6>evoh>nylon66,pvc>pvdf>pp>pe>evoh>nylon6>nylon66,0.8571428571428573,0.7142857142857143,pvdf,pvc,True,1.014230167698201,0.09563286187909525
existing,DEHP,cyclohexanol,pvdf>pp>pvc>pe>nylon6>evoh>nylon66,pvc>pvdf>pp>pe>evoh>nylon6>nylon66,0.8571428571428573,0.7142857142857143,pvdf,pvc,True,1.014230167698201,0.09563286187909525
existing,DEHP,dichloromethane,pvdf>pp>pvc>pe>nylon6>evoh>nylon66,pvc>pvdf>pp>pe>evoh>nylon6>nylon66,0.8571428571428573,0.7142857142857143,pvdf,pvc,True,1.0142301676982015,0.09563286187909514
existing,DEHP,dimethyl sulfoxide,pvdf>pp>pvc>pe>nylon6>evoh>nylon66,pvc>pvdf>pp>pe>evoh>nylon6>nylon66,0.8571428571428573,0.7142857142857143,pvdf,pvc,True,1.0142301676982015,0.09563286187909514
existing,DEHP,diphenyl ether,pvdf>pp>pvc>pe>nylon6>evoh>nylon66,pvc>pvdf>pp>pe>evoh>nylon6>nylon66,0.8571428571428573,0.7142857142857143,pvdf,pvc,True,1.0142301676982013,0.09563286187909514
existing,DEHP,dodecane,pvdf>pp>pvc>pe>nylon6>evoh>nylon66,pvc>pvdf>pp>pe>evoh>nylon6>nylon66,0.8571428571428573,0.7142857142857143,pvdf,pvc,True,1.014230167698201,0.09563286187909525
existing,DEHP,ethanol,pvdf>pp>pvc>pe>nylon6>evoh>nylon66,pvc>pvdf>pp>pe>evoh>nylon6>nylon66,0.8571428571428573,0.7142857142857143,pvdf,pvc,True,1.014230167698201,0.09563286187909514
existing,DEHP,ethyl acetate,pvdf>pp>pvc>pe>nylon6>evoh>nylon66,pvc>pvdf>pp>pe>evoh>nylon6>nylon66,0.8571428571428573,0.7142857142857143,pvdf,pvc,True,1.014230167698201,0.09563286187909514
existing,DEHP,ethylene glycol,pvdf>pp>pvc>pe>nylon6>evoh>nylon66,pvc>pvdf>pp>pe>evoh>nylon6>nylon66,0.8571428571428573,0.7142857142857143,pvdf,pvc,True,1.014230167698201,0.09563286187909537
existing,DEHP,heptane,pvdf>pp>pvc>pe>nylon6>evoh>nylon66,pvc>pvdf>pp>pe>evoh>nylon6>nylon66,0.8571428571428573,0.7142857142857143,pvdf,pvc,True,1.0142301676982015,0.09563286187909514
existing,DEHP,hexane,pvdf>pp>pvc>pe>nylon6>evoh>nylon66,pvc>pvdf>pp>pe>evoh>nylon6>nylon66,0.8571428571428573,0.7142857142857143,pvdf,pvc,True,1.0142301676982013,0.09563286187909525
existing,DEHP,isopropanol,pvdf>pp>pvc>pe>nylon6>evoh>nylon66,pvc>pvdf>pp>pe>evoh>nylon6>nylon66,0.8571428571428573,0.7142857142857143,pvdf,pvc,True,1.014230167698201,0.09563286187909514
existing,DEHP,isopropylamine,pvdf>pp>pvc>pe>nylon6>evoh>nylon66,pvc>pvdf>pp>pe>evoh>nylon6>nylon66,0.8571428571428573,0.7142857142857143,pvdf,pvc,True,1.0142301676982013,0.09563286187909509
existing,DEHP,methanol,pvdf>pp>pvc>pe>nylon6>evoh>nylon66,pvc>pvdf>pp>pe>evoh>nylon6>nylon66,0.8571428571428573,0.7142857142857143,pvdf,pvc,True,1.0142301676982015,0.09563286187909581
existing,DEHP,methylacetate,pvdf>pp>pvc>pe>nylon6>evoh>nylon66,pvc>pvdf>pp>pe>evoh>nylon6>nylon66,0.8571428571428573,0.7142857142857143,pvdf,pvc,True,1.014230167698201,0.09563286187909514
existing,DEHP,"n,n-dimethylformamide",pvdf>pp>pvc>pe>nylon6>evoh>nylon66,pvc>pvdf>pp>pe>evoh>nylon6>nylon66,0.8571428571428573,0.7142857142857143,pvdf,pvc,True,1.014230167698201,0.09563286187909525
existing,DEHP,o-xylene,pvdf>pp>pvc>pe>nylon6>evoh>nylon66,pvc>pvdf>pp>pe>evoh>nylon6>nylon66,0.8571428571428573,0.7142857142857143,pvdf,pvc,True,1.014230167698201,0.09563286187909503
existing,DEHP,tert-butanol,pvdf>pp>pvc>pe>nylon6>evoh>nylon66,pvc>pvdf>pp>pe>evoh>nylon6>nylon66,0.8571428571428573,0.7142857142857143,pvdf,pvc,True,1.0142301676982013,0.09563286187909503
existing,DEHP,tetrahydrofuran,pvdf>pp>pvc>pe>nylon6>evoh>nylon66,pvc>pvdf>pp>pe>evoh>nylon6>nylon66,0.8571428571428573,0.7142857142857143,pvdf,pvc,True,1.0142301676982013,0.09563286187909514
existing,DEHP,tetrahydropyran,pvdf>pp>pvc>pe>nylon6>evoh>nylon66,pvc>pvdf>pp>pe>evoh>nylon6>nylon66,0.8571428571428573,0.7142857142857143,pvdf,pvc,True,1.0142301676982015,0.09563286187909503
existing,DEHP,toluene,pvdf>pp>pvc>pe>nylon6>evoh>nylon66,pvc>pvdf>pp>pe>evoh>nylon6>nylon66,0.8571428571428573,0.7142857142857143,pvdf,pvc,True,1.0142301676982013,0.0956328618790952
existing,DEHP,triethylamine,pvdf>pp>pvc>pe>nylon6>evoh>nylon66,pvc>pvdf>pp>pe>evoh>nylon6>nylon66,0.8571428571428573,0.7142857142857143,pvdf,pvc,True,1.0142301676982013,0.09563286187909514
existing,DEHP,water,pvdf>pp>pvc>pe>nylon6>evoh>nylon66,pvc>pvdf>pp>pe>evoh>nylon6>nylon66,0.8571428571428573,0.7142857142857143,pvdf,pvc,True,1.0142301676981997,0.09563286187909625
existing,DEP,"1,2-propanediol",pvdf>pvc>pp>nylon6>nylon66>pe>evoh,pvdf>pvc>pp>evoh>nylon6>nylon66>pe,0.7857142857142859,0.7142857142857143,pvdf,pvdf,False,1.6401108391888402,0.47443079559256784
existing,DEP,1-propanol,pvdf>pvc>pp>nylon6>nylon66>pe>evoh,pvdf>pvc>pp>evoh>nylon6>nylon66>pe,0.7857142857142859,0.7142857142857143,pvdf,pvdf,False,1.6401108391888395,0.4744307955925674
existing,DEP,"2,3-dihydropyran",pvdf>pvc>pp>nylon6>nylon66>pe>evoh,pvdf>pvc>pp>evoh>nylon6>nylon66>pe,0.7857142857142859,0.7142857142857143,pvdf,pvdf,False,1.6401108391888397,0.4744307955925675
existing,DEP,2-butanone,pvdf>pvc>pp>nylon6>nylon66>pe>evoh,pvdf>pvc>pp>evoh>nylon6>nylon66>pe,0.7857142857142859,0.7142857142857143,pvdf,pvdf,False,1.6401108391888397,0.4744307955925674
existing,DEP,acetic acid,pvdf>pvc>pp>nylon6>nylon66>pe>evoh,pvdf>pvc>pp>evoh>nylon6>nylon66>pe,0.7857142857142859,0.7142857142857143,pvdf,pvdf,False,1.6401108391888397,0.4744307955925674
existing,DEP,acetone,pvdf>pvc>pp>nylon6>nylon66>pe>evoh,pvdf>pvc>pp>evoh>nylon6>nylon66>pe,0.7857142857142859,0.7142857142857143,pvdf,pvdf,False,1.6401108391888397,0.4744307955925675
existing,DEP,acetylacetone,pvdf>pvc>pp>nylon6>nylon66>pe>evoh,pvdf>pvc>pp>evoh>nylon6>nylon66>pe,0.7857142857142859,0.7142857142857143,pvdf,pvdf,False,1.6401108391888397,0.4744307955925674
existing,DEP,benzene,pvdf>pvc>pp>nylon6>nylon66>pe>evoh,pvdf>pvc>pp>evoh>nylon6>nylon66>pe,0.7857142857142859,0.7142857142857143,pvdf,pvdf,False,1.6401108391888397,0.4744307955925674
existing,DEP,chloroform,pvdf>pvc>pp>nylon6>nylon66>pe>evoh,pvdf>pvc>pp>evoh>nylon6>nylon66>pe,0.7857142857142859,0.7142857142857143,pvdf,pvdf,False,1.6401108391888397,0.4744307955925672
existing,DEP,cyclohexane,pvdf>pvc>pp>nylon6>nylon66>pe>evoh,pvdf>pvc>pp>evoh>nylon6>nylon66>pe,0.7857142857142859,0.7142857142857143,pvdf,pvdf,False,1.6401108391888397,0.47443079559256773
